.	0	2	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	0	760694	783617	1485449	1600097	1662316	1971976	2034444	2445582	2508624	2539770	3109145	3141712	3174655	3241687	3807595	3841661	9006619	9290988	11840973	14379434	17584568	18283898	18641549	18712479	19209942	19996643	20793620	22795440	23471373	34368792	34916488	35931130	37064566	37710799	37732732	37751977	37879391	
A	6	1304	31572	39337	136796	157104	238525	462880	484372	633406	910237	936080	1003679	1046283	1335031	1371295	1405107	1435717	1688370	1692864	2515312	2517664	3547186	4808702	5735270	5901021	5901362	6191154	6250745	6662247	6917146	7094424	7130028	7533293	10057966	10770017	10944205	11198600	11198652	11198706	11199193	
A	7	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	7	1599	28307	37297	51382	334514	406145	474110	525592	634512	1063875	1173489	1254927	1330545	1459478	1737829	1856353	1971100	2029196	2409180	2697001	2699077	3470901	4847929	6200646	6201120	6343812	8318288	8623525	8705786	8938097	9109606	9227961	9440167	9618222	10291675	10422397	10958680	10958716	10958745	10959193	
A	8	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	8	1793	35348	45360	106487	204041	740708	1280604	1863650	2137963	2196576	2481097	2570961	2656620	2944316	2957178	3031246	3131411	3167173	3457044	3740750	3772581	4825222	5650543	6236443	6292043	6292363	6591595	6591803	6903014	7138592	7149315	9265740	9715940	9931467	10332249	10438711	11010926	11010974	11011004	11011482	
A	9	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	9	2114	93358	104337	205969	590480	692675	758001	826069	937964	1264571	1602613	1913768	2011502	2142869	2268991	2536911	2614957	2689105	2760684	4453016	4552114	4902395	5071535	5957434	6629068	6908035	6908236	6958827	7324441	9145877	9762320	9762372	9976315	10054524	10299338	10583043	10910428	10910461	10910487	10910911	
A	10	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	10	2457	44898	116731	223874	340058	448012	539259	654824	887400	991485	1399562	1464614	1605919	1698544	1822987	2131702	2241228	2245735	2344347	3510826	3544466	3732090	4960309	6625680	6626002	6626252	6626426	6907212	8236703	8717009	8717054	8717097	9314843	9956452	10097594	10633256	10753752	10753774	10753802	10754225	
A	11	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	11	11082	55441	68243	159232	682148	810542	890670	1027180	1059724	1318295	1498435	1808272	1874166	1888406	2197677	2340168	2474836	2558907	2603006	3493981	3798863	4045363	4740622	6448481	6552336	6582894	6917142	6947816	6977251	7327154	7483143	7702344	8882201	9512563	9912887	10525235	10747069	10747098	10747122	10747492	
A	12	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	12	3098	62501	76587	287311	323064	795626	878255	1045219	1634200	1799409	1825866	2178887	2388743	2494593	2504330	2840288	2845249	3014689	3134200	4065091	4167868	4808642	5379150	6907552	6907788	7194727	7349776	7349874	7511269	8598244	8668635	8923878	9300172	9717834	10035248	10572735	10740876	10740889	10740915	10741266	
A	13	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	13	3161	160188	493828	647742	856482	1046351	1136424	1947904	2038010	2331966	2464813	2863757	2974928	3082313	3137357	3513067	3596986	3675770	3749697	4978073	5303619	5826902	5894239	6738619	7349553	7349696	7349799	7514884	8360222	8885439	9097633	9210146	9360539	10057298	10289662	10405035	10649641	10649666	10649688	10650045	
A	14	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	14	3614	15790	31959	57922	120270	416582	447787	481297	573700	665699	867860	1166154	1213132	1260822	1269107	1527998	1611492	1614164	1747306	2396717	2445445	2718674	3541583	5369383	6050695	6249734	6249831	6411633	6754184	6777977	6947334	7705446	7891402	9656864	10123972	10406845	11038740	11038766	11038781	11039099	
A	15	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	15	4107	15770	33459	61225	153955	188712	264603	298670	484150	545827	878120	927595	941992	988772	1256009	1294627	1298172	1340107	1615392	2114166	2114834	2787831	3895018	5914250	6082562	6194785	6408541	6515720	6734173	7206742	7690595	8271990	8495949	8704163	8931181	9445523	9471022	10992938	10992961	10993346	
A	16	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	16	4356	17067	35626	65180	395047	1000085	1034708	1318708	1352452	1608591	1688892	1962681	2046836	2056268	2062807	2341222	2387505	2429921	2482198	3339397	3339925	3639924	4476010	5864863	5983815	6042361	6272395	6272455	6395935	6678249	6823190	7079383	7961850	9644710	9868058	10724075	10854688	11027305	11027321	11027629	
A	17	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	17	5081	18796	39184	71161	120497	183681	217735	303811	542617	598823	960681	976618	988424	996867	1043975	1339776	1436651	1438330	1476772	2127583	2128015	3541784	3943561	5457657	5888520	6121668	6185574	6441119	6801226	7086143	7280834	7571916	8479536	8908320	9012977	9699402	9860495	9860509	11050380	11050689	
A	18	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	18	5752	21106	43402	78787	130864	197300	231953	360198	1224090	1279866	1612320	1693503	1703818	1751035	1755942	2116528	2118661	2120004	2120945	2495886	2547478	4138850	5352206	6201026	6266797	6266845	6396032	6641251	6708485	6917605	7443967	7760546	8384131	8917953	9219480	9720285	9789201	10885137	10885155	10885434	
A	19	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	19	6416	23034	47090	125584	371143	431591	478481	756107	1440333	1491513	1828018	1840880	1923523	1973190	2295827	2346245	2347991	2400924	2725640	2894514	3189206	3976648	4702811	5637971	6372272	6619300	7117488	7192276	7307080	7455088	7985977	8200215	8753928	9059777	9297961	9817128	9817148	10778669	10778687	10778965	
A	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	20	6963	24618	50632	91254	316283	350613	479127	513938	597452	824583	840835	1142262	1150473	1237299	1240898	1297146	1650337	1651323	1710161	2680397	2680638	3242700	4225473	4252969	5212534	6116172	6308814	6657286	6892120	6970646	7332884	7767962	8085624	9116364	9136936	9763827	10851110	10851116	10851129	10851386	
A	21	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	21	7512	26747	54542	97611	157790	246137	284772	318816	462852	697591	712596	814836	1131162	1136138	1193225	1195263	1255590	1642626	1643141	1850785	1997460	2766243	3374861	5324600	5991508	6073055	6263892	6343993	6587220	6742762	6994933	7377302	7592879	8394092	9341369	10018727	10928233	10928243	10928250	10928523	
A	22	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	22	8532	29485	918481	966201	1047954	1139956	2499467	2615087	2687670	2925147	2938267	3051892	3367488	3371580	3434623	3502633	3503670	3834784	3906499	4012250	4012390	4330189	5392671	6155033	6597312	6597349	6684396	7146154	7348954	7478234	7558998	7956695	7962031	8541844	9389939	10372034	10726322	10726332	10726343	10726582	
A	23	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	23	8938	30597	62618	111416	257680	293965	470166	704581	732637	1231730	1886263	1962142	2039774	2391447	2551269	2722061	2809759	2983734	3339459	3890136	3972235	5618190	6588118	7358532	7941270	8670817	8769815	8769843	9156753	9199321	9783346	9807322	10031835	10204919	10297359	10442170	10442181	10442190	10442200	10442448	
A	24	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	24	10018	43261	78980	219744	987348	1730481	1884031	2116583	2276566	2752125	2762543	2848374	3215662	3300897	3387797	3564604	4014612	4103558	4193886	4806994	4807109	5706880	6293740	7007400	7783304	8195579	8426815	8677782	8880407	9216440	9520841	9565682	10027967	10152638	10164379	10262486	10262492	10262499	10262509	10262761	
A	25	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	25	10791	44764	82495	190950	523443	559384	721801	751631	776753	1187068	1278780	1672285	1763461	1856459	1858048	2342657	2629623	2629982	2723993	2831629	3095291	4685984	5508097	6559062	6778760	7665581	7667114	8027039	8291575	8400413	8548312	8993157	9137662	9512603	9854415	10388083	10463384	10463392	10463397	10463638	
A	26	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	26	12435	40474	81520	764856	923538	959253	991992	1150007	1227507	1648858	1657031	1749334	2265034	2362803	2662693	2663413	2763802	3266699	3365088	3641758	3729490	3838633	5082516	7424712	7543869	7664560	8163517	8323254	8367533	8367543	9002725	9364738	9691100	9959059	9982595	10278766	10418065	10418072	10418079	10418309	
A	27	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	27	12883	41854	84893	198140	432130	1220972	2085829	2420354	3668200	3695323	3873182	3877857	4390239	4392002	4490388	5094509	5296298	5503905	5504067	5900225	6000293	6697093	7695957	8270725	8629401	8687326	9005664	9307712	9556984	9593535	9721773	10021152	10105135	10213510	10220538	10220553	10220561	10220573	10220591	10220811	
A	28	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	28	14296	122721	990470	1173474	1302576	1757971	1989534	3415361	3434984	4132386	4244672	4248642	4792334	4793794	4903269	5324715	5541003	5647168	5858813	6544408	6739038	6881043	7926675	8203870	8595542	8781246	8936360	9255454	9350044	9602449	9659454	9739834	10100785	10171119	10254479	10362637	10362644	10362658	10362661	10362892	
A	29	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	29	14896	134033	183758	1009172	1082704	1331366	2722187	3054821	3072214	3190557	3644372	3748595	3960131	3961336	4174376	4657205	5269337	5641766	5798982	5976165	6065670	6940024	7909326	7921227	8466894	8471418	8699982	8927178	9481409	9866911	9878083	10085470	10091040	10099395	10112759	10323171	10323181	10323188	10323195	10323399	
A	30	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	30	16126	147281	200749	1102777	1306302	1509925	2090116	3367161	3383538	3955119	4064356	4173715	4282893	4496859	5066239	5066597	5263881	5439751	6065291	6274605	6586243	6987290	8491209	8725235	8860875	9079711	9526145	9742017	9854114	10081966	10155911	10253233	10276657	10285289	10336279	10336291	10336302	10336308	10336318	10336533	
A	31	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	31	16856	162919	1143065	2128926	2268693	2672786	3161223	3181764	3879566	4580036	4693575	4809446	4927904	5534842	5535326	5768705	5882124	6473184	6672435	6941161	7272299	8216599	8860426	9405142	9457412	9705615	10031899	10197457	10198298	10353765	10364596	10429603	10454196	10463110	10473372	10473379	10473387	10473394	10473403	10473586	
A	32	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	32	19307	160775	220001	1554496	1777754	1910165	2488653	2507843	2737859	2752759	3363900	3483555	3604196	3604903	3724176	3955037	4462243	4677360	4770884	5694504	5863577	5969211	6713208	6767710	8256029	8370824	8626780	8901500	8953568	9212587	9296404	9595307	9777378	10221052	10270699	10300864	10300874	10300883	10300889	10301108	
A	33	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	33	10451	46304	119284	1502177	2713386	2814567	3145187	3358724	3368446	3604186	3606277	4132499	4379663	4380028	4507130	4634582	5166258	5414208	5643244	5906203	6004863	6739949	6923070	8156333	8156349	8275427	8372438	8724166	8779939	8990278	9140540	9441178	9487681	9915654	10147043	10414375	10414384	10414386	10414393	10414551	
A	34	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	34	14924	82010	949881	2142097	2358434	2450070	3009575	3025297	3040156	3310591	3321757	4027543	4170221	4311340	4450092	4455578	5273966	5395663	5509938	6135178	6137215	7009286	7342727	8010237	8536802	8785751	8798121	9169690	9243870	9251750	9505616	9823351	10023554	10154458	10181634	10222486	10222565	10222628	10222685	10224045	
A	35	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	35	441	9406	16465	251979	516284	517172	844692	845222	1063117	1063636	1880865	1880977	2015907	2015976	2153845	2292767	2430327	2991719	3254989	3478504	3887980	3962135	4216460	4867172	4889152	4895010	5135527	5213325	5435168	5849691	6122650	6255792	6414969	6462962	6515111	6550269	6550318	6550370	6550405	6553223	
A	36	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	36	19402	767650	1345587	1999380	2450502	2864965	3245660	3488532	3505070	3533218	4426393	4435876	4581524	4727335	4872246	5013157	5881092	5883416	6104504	6470715	6646341	7050571	7668612	8424000	8475421	8565092	8961108	9193124	9297598	9310327	9550903	9777006	10000898	10041003	10070132	10086638	10086675	10086720	10086746	10087909	
A	37	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	37	14899	61722	169406	1572985	2908025	3289951	3676636	4777033	4783163	4788822	5724911	5725566	5871669	5871888	6018578	6165248	6165352	6943447	7208139	7452003	7561984	7683104	7783867	7874287	8740145	8848222	9052842	9329002	9540593	9740720	9956135	10000912	10186053	10213090	10243544	10337559	10387857	10387883	10387902	10388884	
A	38	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	38	28086	85955	171236	794150	2489011	2710455	3118887	4492329	4498655	4504577	5484309	5485009	5629338	5774687	6579245	6718017	7089088	7089124	7193516	8226659	8350807	8658217	8915167	9508442	9533697	9664264	9853147	9866495	10052300	10075714	10163568	10168095	10190713	10206397	10262090	10262099	10262107	10262112	10262119	10262319	
A	39	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	39	27226	86577	1040235	1371826	2742865	2995693	3407217	3995518	4001075	4991581	4992626	5851173	5993468	6131900	6263690	6504278	6504331	7294355	7474557	7598862	7656904	8073183	8135506	8842662	8866977	8867449	9164356	9287535	9501626	9693161	9695743	9751349	9977577	9993503	10059489	10059501	10186740	10186745	10186751	10186976	
A	40	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	40	28443	139613	1116488	1433310	1862301	2181215	2894377	3586955	3880352	5358191	5503508	6409968	6673196	6673337	6899835	6997566	7159925	7226084	7995746	8296279	8340400	8389929	8396955	8424581	9088992	9089288	9347751	9389752	9581427	9598591	9720148	9776778	9932688	9943450	9943458	9943463	10154370	10154377	10154386	10154596	
A	41	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	41	28818	151677	250273	2477711	2879994	2896588	3623673	4197243	5405189	5408793	5554707	6489049	6623494	6749147	6970190	6970246	7042816	7219035	8085176	8361000	8396911	8506773	8510574	8531760	9103813	9116600	9122391	9525230	9659218	9680362	9820977	9866331	10009411	10019980	10042558	10042567	10042572	10042579	10042584	10042804	
A	42	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	42	29512	1076578	3079094	3430747	3836697	4138933	4944022	5240662	5244254	5389432	5526032	6489001	6606764	6606873	6812799	7038969	7039008	7143348	8026717	8127128	8200459	8485617	8510079	9076505	9078861	9083243	9089459	9308286	9350154	9875334	9882751	9901128	9923628	9933023	9941083	9966122	9966128	9966135	9966139	9966338	
A	43	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	43	29197	161820	1535803	3580693	3912990	3974223	4749799	4755133	5047224	5190466	5324865	6317199	6432333	6628542	6628610	6778893	6837743	6892494	7770580	7862765	7923306	8293794	8542180	9106763	9107335	9109688	9110317	9275520	9633436	9668238	9672495	9692320	9912801	9920166	9930223	9930227	9930232	9930237	9930245	9930432	
A	44	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	44	29024	166321	499076	892883	2916243	2929367	3727698	4003418	4302084	4304401	4446639	5473462	5596085	5707358	5967532	5967569	6030800	6122457	6992703	7116670	7148351	7280481	7290885	7303698	8612621	9324323	9630732	9631745	9632757	9716014	9748189	9760913	9765726	9771424	9884896	9903789	9903798	9903805	9903815	9904053	
A	45	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	45	29797	497546	3805537	3892909	4340898	4653174	5183804	5479562	5618881	5620751	5867745	6911741	7089982	7221963	7367497	7423280	7492027	7522155	8322463	8362380	8429233	8470742	8686240	8686467	9234368	9263623	9511482	9702899	9777695	9881519	9896482	9897707	9903188	9903196	9903201	9903210	9903214	9903219	9903222	9903433	
A	46	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	46	29590	1522615	1639573	2763276	3147729	3703678	5041843	5045494	5535655	5674865	5799897	6889196	6988293	7148922	7263791	7263830	7322021	8223675	8283666	8307859	8330371	8639293	8678818	8689482	9321362	9389631	9703114	9780139	9780549	9787676	9791830	9807021	9827612	9831474	9840335	9840352	9840360	9840372	9840380	9840569	
A	47	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	47	29242	574358	3065581	3467097	3851153	4779111	4784898	5084740	5220508	5342864	5451664	6546108	6697213	6756002	6804042	6899331	6985788	7078144	7901500	7921626	7932224	7954429	7954515	8796253	9321924	9411927	9472859	9800827	9801572	9802820	9805435	9805452	9805460	9810587	9818337	9818345	9818351	9818365	9818373	9818577	
A	48	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	48	34557	206298	2904201	3426284	3788878	4633655	5540370	5833202	5834888	5968670	6197641	7491204	7491285	7491358	7600028	7642884	7719912	8669540	8669561	8733018	8734787	8764752	8766153	9332687	9334206	9402504	9565232	9762612	9763389	9765244	9769016	9771197	9777721	9777726	9777736	9777743	9777756	9777760	9777769	9777989	
A	49	2	4	5	6	7	9	10	11	12	13	15	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	
A	49	167910	577282	931554	1535074	1866524	2173865	2313471	2313544	3769244	3865941	3866617	3976724	4786344	4885086	4982333	5245301	5935368	5953026	5974491	5987095	5992981	6007277	6007895	6008296	6011861	6014529	6018646	
T	0	2	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	0	154992	160905	331526	345865	362492	443912	460417	568258	584771	593183	743499	751577	759717	776208	924364	932436	2508339	2583387	3462420	4120940	4826051	5009284	5101797	5118612	5248029	5455845	5727587	6433092	6670603	10006622	10199686	10537525	11001009	11201356	11206782	11211336	11233010	
T	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	1	372	159359	161592	170494	353470	369152	388793	461457	482539	582437	604075	617249	755609	768329	780857	801756	939255	942137	953523	2474639	2544218	3396058	4055695	4762526	4935421	5024013	5044271	5171781	5367692	5605156	6197556	6404948	9360884	9532383	9827081	10218931	10395480	10400081	10403861	10420894	
T	2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	2	698	2728	6274	13119	189149	382259	402680	416218	896567	1028088	1043352	1050770	1214915	1230151	1237099	1260157	1422271	1428438	1451730	2518806	2615717	3934563	4588288	4864533	4868742	4890332	5085698	5242489	5416288	5419129	5585070	8569224	9022914	9798000	10144107	10400962	10565603	10569602	10572906	10587615	
T	3	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	3	847	3444	7925	21499	30045	217973	239544	511439	533421	640909	761477	786702	924744	942024	959631	968836	985942	1149773	1166559	2453454	2552269	3545305	4596910	4972754	4987180	4992810	5043322	5231505	5235738	5495615	5586947	5911694	9372201	9621072	9927180	10302374	10477760	10481046	10483648	10495792	
T	4	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	4	966	4064	377939	385284	475453	499991	698914	735427	852582	871249	1026273	1057049	1213193	1234620	1245955	1287110	1318381	1511798	1543025	2922056	3023095	4000762	4608976	5187129	5206199	5212951	5240476	5430582	5619170	5762339	6112361	6331020	6434054	9232431	9547012	10233859	10593992	10596925	10599256	10609629	
T	5	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	5	1160	28272	34007	42042	115368	434830	474433	594127	643838	798544	823115	846823	919172	1092519	1127695	1151938	1187743	1245877	1402477	2551341	2598198	3190631	4242862	5182071	5190438	5275090	5281933	5365001	5437485	5486153	8120017	8404659	8835255	9434658	9843403	10075349	10236659	10239057	10240945	10248866	
T	6	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	6	1368	37675	44104	125046	136519	198293	429954	439309	567446	774251	787094	828288	855541	1074088	1100802	1127562	1153906	1353288	1366799	2469143	2481327	3623363	4652076	5241225	5361341	5369074	5568794	5630921	5937050	6163799	6319098	6396081	6681240	9559216	10163578	10428199	10615481	10617433	10619000	10625589	
T	7	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	7	1418	37447	44561	54281	331285	383443	433358	464045	536068	869848	937501	986433	1035690	1117213	1334721	1416320	1497947	1546075	1842694	2459266	2471612	3666519	4710610	5627583	5636164	5738491	7938976	8140962	8225542	8406020	8557448	8698502	8898125	9378247	10001125	10209270	10588712	10590659	10592207	10598511	
T	8	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	8	1713	44104	51613	102458	167602	567659	1005104	1381197	1605832	1632781	1843244	1898384	1953341	2176938	2193395	2248267	2321618	2355969	2582458	3347088	3379151	4591141	5205015	5603165	5649969	5657421	5870357	5876011	6083055	6274565	6307428	8730009	9072997	9592192	9964560	10158904	10666571	10668017	10669175	10673854	
T	9	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	9	1789	95401	103504	170270	442492	501499	535489	570921	629877	877413	1085272	1298586	1357743	1437926	1518548	1717441	1776079	1833945	1891347	3713572	3790240	4384805	4604979	5349311	5796283	5982881	5989129	6060023	6556700	8717529	9185665	9188432	9401172	9521292	9796325	10141203	10453857	10455143	10456147	10460165	
T	10	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	10	2065	61010	126685	206570	286453	357335	418904	487981	667105	723246	1015507	1057517	1149263	1215510	1305758	1556794	1644890	1660695	1746186	3220576	3256520	3721188	4581291	5932251	5940059	5946788	5952587	6151029	7957047	8361365	8364481	8366930	8838981	9535949	9808722	10412052	10561831	10562843	10563664	10567117	
T	11	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	11	11746	67990	77109	151928	546198	623026	666319	740587	755401	958224	1059209	1284355	1328896	1347537	1584748	1679379	1772739	1839593	1879960	2997967	3235855	3676777	4273443	5731999	5815978	5847183	6090045	6119805	6148205	6404799	6509296	6906803	8650375	9073966	9621635	10263188	10499938	10500656	10501234	10503447	
T	12	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	12	2378	78050	87679	264381	281719	629552	679837	795358	1240817	1343835	1362311	1632255	1781827	1864474	1883134	2150397	2167516	2307119	2412961	3650386	3749281	4340564	5069471	6305433	6312158	6516583	6624556	6628572	6738198	8348753	8429935	8712387	9020599	9576908	9987916	10504402	10616033	10616677	10617142	10619091	
T	13	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
